Batman - The Movie Review. But this for my kids and it was the most boring movie I have ever watched.The shows are more entertaining to watch then the movie 
Better the 2nd time around with judicious use of the FF. I came to this film with the attitude of enjoying a bit of ridiculous camp . Emma Thompson and 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
Wonderful program, but flawed files... Okay, so to catch up on this exciting new series, I decided to try this revolutionary downloading program - Amazon Unbox! I selected the first 
Super-awful. It gets two stars for the unintentional comedy. Other than that, it s one of the worst of the ultra-cheesy, predictable, low-budget horror movies from the early nineties. The 
You ve got to be kidding. This movie is basically about 12 yr. old boys crying with each other. When does that ever happen? The dialogue is completely unbelievable considering 
Movie great, DVD substandard. The sound on this DVD is absolutely horrible. The dialogue is at a much lower volume than the music and sound effects, making it impossible to 
Great Routines, Too Fast Moves. This video has some very effective routines, but the moves are performed much too fast for safe form. Because they are done so fast, injuries 
Two Stars For The Score Only. Bernard Hermman s score is magnificent. This was a major let down for me considering it was directed by Truffaut. Lacked any real suspense 
Disappointed. I bought the DVD hoping to see one skit -- the funniest one my family had ever seen on SNL. We had it recorded on VHS many MANY years 
waste of money. Dont purchase episode 5 of season 2, it s 7 minutes long and you dont get any of the Charlie Murphy Prince story. WTF!!! Can someone fix 
Nothing wrong with movie, but DVD fails. This has always been a favorite film of mine. The story is old-fashioned yet fun and the cast is divine. Despite having the 
Like, Almost Totally Gross!. Although Valley Girl came out when I was a teenager, it somehow eluded me until now. I bought it because of the favorable reviews, and of 
don t be &quot;con&quot; vinced into watching this. To be honest with you I thought the movie was really bad. the acting was ok but the only good part about 
Should have been made in America. This film was very confusing and boring. The dark tone of the scenery was depressing - hard to follow, I really think this should 
Robin Hood it s not. I spent most of the time in fast forward, and don t think that I missed any of the plot. I gave it a 2 
The king of sleeze-Jing Wong forgets that he had Jet Li starring in this movie. Jing Wong truly sinks to a new low with this movie. Jet has one oustanding 
This is supposed to be a comedy, but where s the proof?. This isn t funny. It isn t well directed or scripted. Perhaps it could have been great, if 
CAN T FIND A GOOD SLEEPING PILL? THAN BUY THIS MOVIE!. Yes, I must admit that I was fooled by the One of the most notorious, most debated, most banned 
The Snake Man Cometh..... Okay, the rating above is not going to be liked but I have to be truthful.The only good thing going for this movie was the return 
Not Widescreen. I didn t even open this copy of Gothic. As soon as I realized it wasn t letterboxed I immediately returned it. I ve seen the movie before 
Not as bad as I expected, but not great either. WARNING: MOVIE SPOILER BELOW!!!I confess that my primary reason for buying a copy of this film, is grounded in recent 
Lame. Two problems.First problem. Let s say you re the typical kidnapper-rapist-killer. For fun and out of postmodern boredom, you kidnap two girls off the street in New York City. 
Spend a couple hours of your life with 7 vile people. Of all the hateful self-centered characters and idiotic plot lines in this movie, the one I found most offensive 
waste of money. Dont purchase episode 5 of season 2, it s 7 minutes long and you dont get any of the Charlie Murphy Prince story. WTF!!! Can someone fix 
The Family With No Manners. Everett Stone Dermot Mulroney, as wooden as usual brings his girlfriend, played by Sarah Jessica Parker, home for Christmas to meet his family. He wants 
The worst film of all time ?. Artie may well be a baby gorilla, but the film sucks  
Becomes Old Very Fast!. The first five minutes of the dvd was interesting; however, after that I found that I was forcing myself to watch it without a great deal 
Annie Hall s ugly sibling. A long time ago, the local art house theater where I lived used to run Manhattan in tandem with Annie Hall . At first I 
Wonderful program, but flawed files... Okay, so to catch up on this exciting new series, I decided to try this revolutionary downloading program - Amazon Unbox! I selected the first 
Almost, but not quite. As a fan of the Coen brothers I was very disappointed by this film because it was almost good. The snappy and perfectly timed dialogue they 
Woody s Worst?. My wife and I are great Woody Allen fans. While we have most of his movies, this is one we missed. Based on the high Amazon ratings, 
ITS OFFICIAL - BRAD PITT CANNOT ACT. Ive read reviews for this piece of schlock calling it a cult classic isnt that what they always call crappy movies that only 
A TRUE LOSS OF FAITH. Faith Hathaway had just graduated High School and was one week away from going into the army. She was full of hope and life. Robert 
Same Thing. The Dane Cook episode is the same one that it on his Harmful If Swallowed c.d. The c.d. also has the uncensored version of this routine that is 
Good for a frisbee. Don t waste your time with this, folks. This movie is BAD BAD BAD! Horrible acting, stupid story Prince directed it himself, hey, he can t 
Waste of time. I got this film because I m from Detroit where this takes place. It s a pretty typical revenge flick. Four brothers want to find their adoptive 
Wake up!!!. I agree, where is the DVD? 200 for a soon to be obsolete format?? Get real!!!! This is an excellent mini-series on the worse medium  
did they read the book??. while not one of his best novels, tommyknockers was much better than this waste of time! jimmy smits does his best,but the underwritten screenplay does 
